Title,source,source link,link,link date,downloaded on,download success,file name,file path
SPECIAL TROPHIES AND AWARDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi36-2805_usafasup_i/afi36-2805_usafasup_i.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi36-2805_usafasup_i.pdf,../documents/pdfs/AF_epubs/dru/afi36-2805_usafasup_i.pdf
PROFESSIONAL AND UNPROFESSIONAL RELATIONSHIPS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi36-2909_usafasup/afi36-2909_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi36-2909_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi36-2909_usafasup.pdf
CASUALTY SERVICES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi36-3002_usafasup_i/afi36-3002_usafasup_i.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi36-3002_usafasup_i.pdf,../documents/pdfs/AF_epubs/dru/afi36-3002_usafasup_i.pdf
PAY SETTING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi36-802_usafasup/afi36-802_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi36-802_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi36-802_usafasup.pdf
ABSENCE AND LEAVE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi36-815_usafasup/afi36-815_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi36-815_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi36-815_usafasup.pdf
AIR FORCE SURVEY PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi38-501_usafasup/afi38-501_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi38-501_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi38-501_usafasup.pdf
MEDICAL SUPPORT TO FAMILY MEMBER RELOCATION AND EXCEPTIONAL FAMILY MEMBER PROGRAM (EFMP),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/,2021-01-29 14:35,,False,None,None
GIFTS TO THE DEPARTMENT OF THE AIR FORCE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi51-601_usafasup/afi51-601_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi51-601_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi51-601_usafasup.pdf
DISSIDENT AND PROTEST ACTIVITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi51-903_usafasup/afi51-903_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi51-903_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi51-903_usafasup.pdf
THE DOMESTIC TECHNOLOGY TRANSFER PROCESS AND THE OFFICES OF RESEARCH AND TECHNOLOGY APPLICATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi61-301_usafasup/afi61-301_usafasup_.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi61-301_usafasup_.pdf,../documents/pdfs/AF_epubs/dru/afi61-301_usafasup_.pdf
ACQUISITION OF SERVICES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi63-138_usafasup/afi63-138_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi63-138_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi63-138_usafasup.pdf
ART PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi84-104_usafasup_i/afi84-104_usafasup_i.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi84-104_usafasup_i.pdf,../documents/pdfs/AF_epubs/dru/afi84-104_usafasup_i.pdf
THE AIR FORCE INSPECTION SYSTEM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi90-201_usafasup/afi90-201_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi90-201_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi90-201_usafasup.pdf
THE US AIR FORCE MISHAP PREVENTION PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi91-202_usafasup/afi91-202_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi91-202_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi91-202_usafasup.pdf
SAFETY INVESTIGATION AND HAZARD REPORTING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afi91-204_usafasup/afi91-204_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afi91-204_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afi91-204_usafasup.pdf
THE US AIR FORCE TRAFFIC SAFETY PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/,2021-01-29 14:35,,False,None,None
INSTALLATION PERIMETER ACCESS CONTROL (FOUO),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afman31-113_usafasup-o/afman31-113_usafasup-o.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afman31-113_usafasup-o.pdf,../documents/pdfs/AF_epubs/dru/afman31-113_usafasup-o.pdf
AIR FORCE MOTOR VEHICLE TRAFFIC SUPERVISION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afman31-116_usafasup/afman31-116_usafasup.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afman31-116_usafasup.pdf,../documents/pdfs/AF_epubs/dru/afman31-116_usafasup.pdf
CONTROL PROCEDURES FOR PROTECTING NAF ASSETS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afman34-212_usafasup_i/afman34-212_usafasup_i.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afman34-212_usafasup_i.pdf,../documents/pdfs/AF_epubs/dru/afman34-212_usafasup_i.pdf
Nonappropriated Fund (NAF) Contracting Procedures,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/afman64-302_usafasup1/afman64-302_usafasup1.pdf,2021-01-29 14:35,2021-01-29 22:30,True,afman64-302_usafasup1.pdf,../documents/pdfs/AF_epubs/dru/afman64-302_usafasup1.pdf
USAFA CAPABILITY REQUIREMENTS DEVELOPMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafa10-601/usafai10-601.pdf,2021-01-29 14:35,2021-01-29 22:30,True,usafai10-601.pdf,../documents/pdfs/AF_epubs/dru/usafai10-601.pdf
USAFA KEY PERSONNEL LISTING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafadir33-1/usafadir33-1.pdf,2021-01-29 14:35,2021-01-29 22:30,True,usafadir33-1.pdf,../documents/pdfs/AF_epubs/dru/usafadir33-1.pdf
JACKS VALLEY TRAINING COMPLEX (JVTC),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai10-208/usafai10-208.pdf,2021-01-29 14:35,2021-01-29 22:30,True,usafai10-208.pdf,../documents/pdfs/AF_epubs/dru/usafai10-208.pdf
RESOURCE AUGMENTATION DUTY PROGRAM (FOUO),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai10-243/for_official_use_only.pdf,2021-01-29 14:35,2021-01-29 22:30,True,for_official_use_only.pdf,../documents/pdfs/AF_epubs/dru/for_official_use_only.pdf
USAF ACADEMY PLANS DEVELOPMENT AND MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai10-405/usafai10-405.pdf,2021-01-29 14:35,2021-01-29 22:30,True,usafai10-405.pdf,../documents/pdfs/AF_epubs/dru/usafai10-405.pdf
UNITED STATES AIR FORCE ACADEMY AERIAL EVENTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai11-209/usafai11-209.pdf,2021-01-29 14:35,2021-01-29 22:30,True,usafai11-209.pdf,../documents/pdfs/AF_epubs/dru/usafai11-209.pdf
AIRFIELD OPERATIONS AND BASE FLYING PROCEDURES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai13-204/usafai13-204.pdf,2021-01-29 14:35,2021-01-29 22:30,True,usafai13-204.pdf,../documents/pdfs/AF_epubs/dru/usafai13-204.pdf
INTERNATIONAL EDUCATION PROGRAMS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai16-101/usafai16-101.pdf,2021-01-29 14:35,2021-01-29 22:30,True,usafai16-101.pdf,../documents/pdfs/AF_epubs/dru/usafai16-101.pdf
CORPORATE PROCESS AND GOVERNANCE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai16-501/usafai16-501.pdf,2021-01-29 14:35,2021-01-29 22:30,True,usafai16-501.pdf,../documents/pdfs/AF_epubs/dru/usafai16-501.pdf
INFORMATION TECHNOLOGY (IT) SERVICE MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai17-101/usafai17-101.pdf,2021-01-29 14:35,2021-01-29 22:30,True,usafai17-101.pdf,../documents/pdfs/AF_epubs/dru/usafai17-101.pdf
CRASH DAMAGED DISABLED AIRCRAFT RECOVERY (CDDAR) PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/,2021-01-29 14:35,,False,None,None
