Title,source,source link,link,link date,downloaded on,download success,file name,file path
CIVILIAN PHASED RETIREMENT PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-817/afi36-817.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi36-817.pdf,../documents/pdfs/AF_epubs/departmental/afi36-817.pdf
CIVILIAN SENIOR EXECUTIVE MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi36-901/afi_36-901.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi_36-901.pdf,../documents/pdfs/AF_epubs/departmental/afi_36-901.pdf
MANPOWER AND ORGANIZATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi38-101/afi38-101.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi38-101.pdf,../documents/pdfs/AF_epubs/departmental/afi38-101.pdf
ADDITIONAL DUTY MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_a1/publication/afi38-206/afi38-206.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi38-206.pdf,../documents/pdfs/AF_epubs/departmental/afi38-206.pdf
CONTINUOUS PROCESS IMPROVEMENT (CPI),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/saf_mg/publication/afi38-401/afi38-401.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi38-401.pdf,../documents/pdfs/AF_epubs/departmental/afi38-401.pdf
AIRMEN POWERED BY INNOVATION AND SUGGESTION PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/saf_mg/publication/afi38-402/afi38-402.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi38-402.pdf,../documents/pdfs/AF_epubs/departmental/afi38-402.pdf
MEDICAL SUPPORT TO FAMILY MEMBER RELOCATION AND EXCEPTIONAL FAMILY MEMBER PROGRAM (EFMP),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi40-701/afi40-701.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi40-701.pdf,../documents/pdfs/AF_epubs/departmental/afi40-701.pdf
AIR FORCE MEDICAL EXPENSE AND PERFORMANCE REPORTING SYSTEM (MEPRS) FOR FIXED MILITARY MEDICAL AND DENTAL TREATMENT FACILITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi41-102/afi41-102.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi41-102.pdf,../documents/pdfs/AF_epubs/departmental/afi41-102.pdf
PROFESSIONAL BOARD AND NATIONAL CERTIFICATION EXAMINATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi41-104/afi41-104.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi41-104.pdf,../documents/pdfs/AF_epubs/departmental/afi41-104.pdf
MEDICAL TRAINING PROGRAMS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi41-105/afi41-105.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi41-105.pdf,../documents/pdfs/AF_epubs/departmental/afi41-105.pdf
AIR FORCE MEDICAL READINESS PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi41-106/afi41-106.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi41-106.pdf,../documents/pdfs/AF_epubs/departmental/afi41-106.pdf
MEDICAL SERVICE OFFICER EDUCATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi41-117/afi41-117.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi41-117.pdf,../documents/pdfs/AF_epubs/departmental/afi41-117.pdf
DEPARTMENT OF DEFENSE/VETERANS AFFAIRS HEALTH CARE RESOURCE SHARING PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi41-126/afi41-126.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi41-126.pdf,../documents/pdfs/AF_epubs/departmental/afi41-126.pdf
HEALTH INSURANCE PORTABILITY AND ACCOUNTABILITY ACT (HIPAA),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi41-200/afi41-200.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi41-200.pdf,../documents/pdfs/AF_epubs/departmental/afi41-200.pdf
MANAGING CLINICAL ENGINEERING PROGRAMS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi41-201/afi41-201.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi41-201.pdf,../documents/pdfs/AF_epubs/departmental/afi41-201.pdf
MEDICAL CARE MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-102/afi44-102.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-102.pdf,../documents/pdfs/AF_epubs/departmental/afi44-102.pdf
THE AIR FORCE INDEPENDENT DUTY MEDICAL TECHNICIAN PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-103/afi44-103.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-103.pdf,../documents/pdfs/AF_epubs/departmental/afi44-103.pdf
MILITARY AND CIVILIAN CONSULTANT PROGRAM AND MEDICAL ENLISTED CAREER FIELD MANAGER PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-104/afi44-104.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-104.pdf,../documents/pdfs/AF_epubs/departmental/afi44-104.pdf
