Title,source,source link,link,link date
"DOE Energy Exchange conference brings industry, AFCEC together",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871435/doe-energy-exchange-conference-brings-industry-afcec-together/,2021-01-29 14:10
AF emergency managers emphasize planning during National Preparedness Month,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871434/af-emergency-managers-emphasize-planning-during-national-preparedness-month/,2021-01-29 14:10
California AF installations conserve water during drought,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871436/california-af-installations-conserve-water-during-drought/,2021-01-29 14:10
"EOD training updates expected to increase retention, improve mission readiness",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871437/eod-training-updates-expected-to-increase-retention-improve-mission-readiness/,2021-01-29 14:10
"AF complies with EPA order, committed to protection of human health & environment",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871438/af-complies-with-epa-order-committed-to-protection-of-human-health-environment/,2021-01-29 14:10
Latest demonstration promises bright future for RADBO,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871439/latest-demonstration-promises-bright-future-for-radbo/,2021-01-29 14:10
New Mexico officials acknowledge team behind Kirtland cleanup progress,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871440/new-mexico-officials-acknowledge-team-behind-kirtland-cleanup-progress/,2021-01-29 14:10
AFCEC manages Air Force transition to airfield damage repair,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871432/afcec-manages-air-force-transition-to-airfield-damage-repair/,2021-01-29 14:10
Services come together for environmental forum,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871441/services-come-together-for-environmental-forum/,2021-01-29 14:10
Student turns sand into rocks for AFCEC internship,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871442/student-turns-sand-into-rocks-for-afcec-internship/,2021-01-29 14:10
August Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871445/august-energy-express/,2021-01-29 14:10
Requests for proposal released for Schriever ESPC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871443/requests-for-proposal-released-for-schriever-espc/,2021-01-29 14:10
Buckley ESPC kicks off,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871444/buckley-espc-kicks-off/,2021-01-29 14:10
Edwards moves forward with DOD's first ESPC data center consolidation,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871446/edwards-moves-forward-with-dods-first-espc-data-center-consolidation/,2021-01-29 14:10
USAFA launches energy overhaul of iconic facilities,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871447/usafa-launches-energy-overhaul-of-iconic-facilities/,2021-01-29 14:10
Company chosen to proceed with Tinker Air Logistics Complex ESPC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871448/company-chosen-to-proceed-with-tinker-air-logistics-complex-espc/,2021-01-29 14:10
AFCEC urges Air Force to focus on heat safety,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871451/afcec-urges-air-force-to-focus-on-heat-safety/,2021-01-29 14:10
USAFA cadet's research brings AFCEC a breath of fresh air,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871449/usafa-cadets-research-brings-afcec-a-breath-of-fresh-air/,2021-01-29 14:10
Air Force leads DOD in 2015 energy awards during best year ever,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871450/air-force-leads-dod-in-2015-energy-awards-during-best-year-ever/,2021-01-29 14:10
Brown assumes leadership of AFCEC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871452/brown-assumes-leadership-of-afcec/,2021-01-29 14:10
Arnold hosts site visit for one-of-a-kind ESPC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871453/arnold-hosts-site-visit-for-one-of-a-kind-espc/,2021-01-29 14:10
Turkish AF civil engineering leaders visit AFCEC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871454/turkish-af-civil-engineering-leaders-visit-afcec/,2021-01-29 14:10
JB San Antonio releases notice of opportunity for base-wide ENABLE ESPC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871455/jb-san-antonio-releases-notice-of-opportunity-for-base-wide-enable-espc/,2021-01-29 14:10
July Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871456/july-energy-express/,2021-01-29 14:10
"AF, communities discuss future installation concerns",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871457/af-communities-discuss-future-installation-concerns/,2021-01-29 14:10
ACHP federal programs expert hosts Section 106 training,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871459/achp-federal-programs-expert-hosts-section-106-training/,2021-01-29 14:10
"Air Force cultural resource managers preserve, protect heritage at BMGR",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871458/air-force-cultural-resource-managers-preserve-protect-heritage-at-bmgr/,2021-01-29 14:10
Pathways Program grooms candidates for federal careers,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871462/pathways-program-grooms-candidates-for-federal-careers/,2021-01-29 14:10
E-ONE continues improvements to Air Force fire truck,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871463/e-one-continues-improvements-to-air-force-fire-truck/,2021-01-29 14:10
AF advance meter reading system given authority to operate,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871464/af-advance-meter-reading-system-given-authority-to-operate/,2021-01-29 14:10
EMCS Playbook provides 'model' guidance,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871461/emcs-playbook-provides-model-guidance/,2021-01-29 14:10
BPR forges new way for AF facilities energy,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871460/bpr-forges-new-way-for-af-facilities-energy/,2021-01-29 14:10
USFWS recognizes Vandenberg AFB for conservation efforts,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871465/usfws-recognizes-vandenberg-afb-for-conservation-efforts/,2021-01-29 14:10
AFCEC finishes primary Afghanistan work,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871466/afcec-finishes-primary-afghanistan-work/,2021-01-29 14:10
June Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871467/june-energy-express/,2021-01-29 14:10
New sensors expected to speed up ADR process,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871470/new-sensors-expected-to-speed-up-adr-process/,2021-01-29 14:10
AFCEC demonstrates use of flowable fill for airfield repair,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871468/afcec-demonstrates-use-of-flowable-fill-for-airfield-repair/,2021-01-29 14:10
JB Charleston releases notice of opportunity for base-wide ESPC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871471/jb-charleston-releases-notice-of-opportunity-for-base-wide-espc/,2021-01-29 14:10
Air Force cultural resources team preserves history with lasers,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871472/air-force-cultural-resources-team-preserves-history-with-lasers/,2021-01-29 14:10
AFCEC brings science to life for kindergarten students,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871469/afcec-brings-science-to-life-for-kindergarten-students/,2021-01-29 14:10
AF negotiating lease with Goldsboro for multi-sports facility at Seymour-Johnson AFB,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871473/af-negotiating-lease-with-goldsboro-for-multi-sports-facility-at-seymour-johnso/,2021-01-29 14:10
AFCEC leads Air Force participation for Hurricane Preparedness Week,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871474/afcec-leads-air-force-participation-for-hurricane-preparedness-week/,2021-01-29 14:10
Study finds privatized natural gas systems reduce AF consumption,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871475/study-finds-privatized-natural-gas-systems-reduce-af-consumption/,2021-01-29 14:10
AF awards DOD's first ENABLE energy savings performance contract,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871476/af-awards-dods-first-enable-energy-savings-performance-contract/,2021-01-29 14:10
"Utility rate team completes 8-year study, finds millions in potential cost savings",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871478/utility-rate-team-completes-8-year-study-finds-millions-in-potential-cost-savin/,2021-01-29 14:10
AFCEC members receive national recognition,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871479/afcec-members-receive-national-recognition/,2021-01-29 14:10
Tinker seeks proposals for advanced energy meters,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871477/tinker-seeks-proposals-for-advanced-energy-meters/,2021-01-29 14:10
Tinker releases notice of opportunity for logistics complex ESPC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871480/tinker-releases-notice-of-opportunity-for-logistics-complex-espc/,2021-01-29 14:10
"One Airman, Global Impact: IMA leads runway evaluation team in Liberia",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871481/one-airman-global-impact-ima-leads-runway-evaluation-team-in-liberia/,2021-01-29 14:10
May Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871483/may-energy-express/,2021-01-29 14:10
"AFCEC utility rates team saves hydropower, money for Vance AFB",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871482/afcec-utility-rates-team-saves-hydropower-money-for-vance-afb/,2021-01-29 14:10
Air Force joins nation on PrepareAthon,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871484/air-force-joins-nation-on-prepareathon/,2021-01-29 14:10
"Water exec visits Hill, highlights UP success",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871485/water-exec-visits-hill-highlights-up-success/,2021-01-29 14:10
Peterson to get energy overhaul,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871486/peterson-to-get-energy-overhaul/,2021-01-29 14:10
Air Force releases new integrated priority list,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871487/air-force-releases-new-integrated-priority-list/,2021-01-29 14:10
Community field trip leads to better understanding of Kirtland plume,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871488/community-field-trip-leads-to-better-understanding-of-kirtland-plume/,2021-01-29 14:10
Air Force wins two DOD environmental awards,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871489/air-force-wins-two-dod-environmental-awards/,2021-01-29 14:10
"EOD managers conserve money, manpower with ARTS centralization",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871490/eod-managers-conserve-money-manpower-with-arts-centralization/,2021-01-29 14:10
"Singapore DTSA, AFCEC explore partnership opportunities",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871491/singapore-dtsa-afcec-explore-partnership-opportunities/,2021-01-29 14:10
Air Force focuses on recycling for Earth Day 2015 observance,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871492/air-force-focuses-on-recycling-for-earth-day-2015-observance/,2021-01-29 14:10
AFCEC engineers introduce students to robotics,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871493/afcec-engineers-introduce-students-to-robotics/,2021-01-29 14:10
Air Force announces 2014 Fire Emergency Services awards,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871494/air-force-announces-2014-fire-emergency-services-awards/,2021-01-29 14:10
New tool to improve cleanup at Tucson-area AF plant,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871496/new-tool-to-improve-cleanup-at-tucson-area-af-plant/,2021-01-29 14:10
Air Force takes partnership approach to wildland fire management,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871497/air-force-takes-partnership-approach-to-wildland-fire-management/,2021-01-29 14:10
April Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871498/april-energy-express/,2021-01-29 14:10
"Nellis breaks ground on new solar array, DOD’s largest",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871499/nellis-breaks-ground-on-new-solar-array-dods-largest/,2021-01-29 14:10
Air Force cleanup going full steam ahead at former Williams AFB,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871500/air-force-cleanup-going-full-steam-ahead-at-former-williams-afb/,2021-01-29 14:10
AF selects developer for industrial project at Joint Base Charleston,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871501/af-selects-developer-for-industrial-project-at-joint-base-charleston/,2021-01-29 14:10
Conservation team bringing pronghorn back from brink of extinction,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871502/conservation-team-bringing-pronghorn-back-from-brink-of-extinction/,2021-01-29 14:10
AFCEC on track to complete F-35 beddown,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871495/afcec-on-track-to-complete-f-35-beddown/,2021-01-29 14:10
AF EOD laser system enters testing,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871503/af-eod-laser-system-enters-testing/,2021-01-29 14:10
Morón firefighter saves infant's life,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871505/morn-firefighter-saves-infants-life/,2021-01-29 14:10
"Forestry program supports military, environmental missions",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871506/forestry-program-supports-military-environmental-missions/,2021-01-29 14:10
March Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871508/march-energy-express/,2021-01-29 14:10
AFCEC assesses civil engineer positions for acquisition certification,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871509/afcec-assesses-civil-engineer-positions-for-acquisition-certification/,2021-01-29 14:10
Robins ESPC takes major step forward,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871507/robins-espc-takes-major-step-forward/,2021-01-29 14:10
Laughlin uses desert to save water,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871510/laughlin-uses-desert-to-save-water/,2021-01-29 14:10
"BAA seeks sustainable solutions for environmental restoration, compliance",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871512/baa-seeks-sustainable-solutions-for-environmental-restoration-compliance/,2021-01-29 14:10
"AF, North Dakota community celebrate landmark venture",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871511/af-north-dakota-community-celebrate-landmark-venture/,2021-01-29 14:10
AF GeoBase Compass Workshop establishes road map for future,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871513/af-geobase-compass-workshop-establishes-road-map-for-future/,2021-01-29 14:10
AFCEC employee nominated for prestigious federal award,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871514/afcec-employee-nominated-for-prestigious-federal-award/,2021-01-29 14:10
Keesler AFB utilities to be privatized,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871504/keesler-afb-utilities-to-be-privatized/,2021-01-29 14:10
AFCEC’s brightest win top Team Tyndall awards,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871515/afcecs-brightest-win-top-team-tyndall-awards/,2021-01-29 14:10
"FY16 ECIP projects announced, AF awarded most in DOD",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871516/fy16-ecip-projects-announced-af-awarded-most-in-dod/,2021-01-29 14:10
Williams – Refitted for success after BRAC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871517/williams-refitted-for-success-after-brac/,2021-01-29 14:10
3T gets DOD’s first tractor trailer professional certification,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871518/3t-gets-dods-first-tractor-trailer-professional-certification/,2021-01-29 14:10
February Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871519/february-energy-express/,2021-01-29 14:10
Workers top out CCLD skylight tower,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871520/workers-top-out-ccld-skylight-tower/,2021-01-29 14:10
AFCEC new home to encroachment management program,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871521/afcec-new-home-to-encroachment-management-program/,2021-01-29 14:10
"Military retirees, families maintain service bond through AFCEC housing program",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871522/military-retirees-families-maintain-service-bond-through-afcec-housing-program/,2021-01-29 14:10
January Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871523/january-energy-express/,2021-01-29 14:10
Rapid improvement event invigorates AF Utilities Privatization process,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871524/rapid-improvement-event-invigorates-af-utilities-privatization-process/,2021-01-29 14:10
To tell their story: Air Force civil engineering historian completes milestone work,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871526/to-tell-their-story-air-force-civil-engineering-historian-completes-milestone-w/,2021-01-29 14:10
"WEIGHT LOSS RESOLUTIONS: IT specialist shares journey to health, fitness",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871527/weight-loss-resolutions-it-specialist-shares-journey-to-health-fitness/,2021-01-29 14:10
AF’s largest solar array celebrates first anniversary,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871528/afs-largest-solar-array-celebrates-first-anniversary/,2021-01-29 14:10
"Warren closes heat plant, feels warmer than ever",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871525/warren-closes-heat-plant-feels-warmer-than-ever/,2021-01-29 14:10
"2014 FEMP award winners recognized, AF leads the way",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871529/2014-femp-award-winners-recognized-af-leads-the-way/,2021-01-29 14:10
"AFIMSC, CE community reach out to industry",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871530/afimsc-ce-community-reach-out-to-industry/,2021-01-29 14:10
Air Force furnishes new way forward,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871531/air-force-furnishes-new-way-forward/,2021-01-29 14:10
Utilities rate negotiations save Air Force millions,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871532/utilities-rate-negotiations-save-air-force-millions/,2021-01-29 14:10
PBR program success inspires Navy,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871533/pbr-program-success-inspires-navy/,2021-01-29 14:10
December Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871534/december-energy-express/,2021-01-29 14:10
"AFCEC cultivates Air Force, Singapore partnership",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871535/afcec-cultivates-air-force-singapore-partnership/,2021-01-29 14:10
Geospatial Integration Office showcases technology to area students,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871536/geospatial-integration-office-showcases-technology-to-area-students/,2021-01-29 14:10
AFCEC’s enterprise procurement simplifies contract tools to support AF mission,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871537/afcecs-enterprise-procurement-simplifies-contract-tools-to-support-af-mission/,2021-01-29 14:10
Construction continues on largest ambulatory care center in the DOD,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871538/construction-continues-on-largest-ambulatory-care-center-in-the-dod/,2021-01-29 14:10
Air Force installations set standard in recycling industry year-round,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871539/air-force-installations-set-standard-in-recycling-industry-year-round/,2021-01-29 14:10
"Director of civil engineers shares Veterans Day, Military Family Appreciation Month message",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871540/director-of-civil-engineers-shares-veterans-day-military-family-appreciation-mo/,2021-01-29 14:10
November Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871541/november-energy-express/,2021-01-29 14:10
AF program provides needed supplies in fight against Ebola,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871542/af-program-provides-needed-supplies-in-fight-against-ebola/,2021-01-29 14:10
"New AFI honors Native American culture, strengthens tribal relations",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871544/new-afi-honors-native-american-culture-strengthens-tribal-relations/,2021-01-29 14:10
"Past, present CE leaders meet to share knowledge",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871543/past-present-ce-leaders-meet-to-share-knowledge/,2021-01-29 14:10
Historic hangars merge past with present,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871546/historic-hangars-merge-past-with-present/,2021-01-29 14:10
Air Force provides Kirtland fuel spill cleanup project update,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871545/air-force-provides-kirtland-fuel-spill-cleanup-project-update/,2021-01-29 14:10
Vandenberg AFB captures energy from California sun,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871547/vandenberg-afb-captures-energy-from-california-sun/,2021-01-29 14:10
October is Energy Action Month,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871548/october-is-energy-action-month/,2021-01-29 14:10
AFSPC makes energy a priority in 2014,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871549/afspc-makes-energy-a-priority-in-2014/,2021-01-29 14:10
"Media Release: Air Force testing Pease public, private drinking water wells for unregulated contaminants",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871550/media-release-air-force-testing-pease-public-private-drinking-water-wells-for-u/,2021-01-29 14:10
October Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871551/october-energy-express/,2021-01-29 14:10
'Gateway to the Air Force' earns ENR award of merit,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871552/gateway-to-the-air-force-earns-enr-award-of-merit/,2021-01-29 14:10
3T program eases troop transition to civilian life,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871553/3t-program-eases-troop-transition-to-civilian-life/,2021-01-29 14:10
Air Force reveals winners of the 2014 Design Awards,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871554/air-force-reveals-winners-of-the-2014-design-awards/,2021-01-29 14:10
AFCEC conference 'energizes' MAJCOM representatives,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871555/afcec-conference-energizes-majcom-representatives/,2021-01-29 14:10
AFSPC uses wind to power PAVE PAWS,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871556/afspc-uses-wind-to-power-pave-paws/,2021-01-29 14:10
Tinker AFB fired up with Energy Saving Performance Contract,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871557/tinker-afb-fired-up-with-energy-saving-performance-contract/,2021-01-29 14:10
Air Force plan accelerates Kirtland plume clean-up,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/871558/air-force-plan-accelerates-kirtland-plume-clean-up/,2021-01-29 14:10
