Title,source,source link,link,link date,downloaded on,download success,file name,file path
OPERATIONAL WEATHER FLIGHTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-059/afrcmd11-059.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-059.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-059.pdf
OPERATIONS SUPPORT SQUADRONS/FLIGHTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-060/afrcmd11-060.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-060.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-060.pdf
960TH CYBERSPACE OPERATIONS WING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-061/afrcmd11-061.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-061.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-061.pdf
NETWORK OPERATIONS SQUADRONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-062/afrcmd11-062.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-062.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-062.pdf
NETWORK WARFARE SQUADRONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-063/afrcmd11-063.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-063.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-063.pdf
AIRLIFT TACTICS FLIGHT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd11-073/afrcmd11-073.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd11-073.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd11-073.pdf
COMBAT OPERATIONS SQUADRONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd1146/afrcmd1146.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd1146.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd1146.pdf
AIR FORCE RESERVE COMMAND RECRUITING SERVICE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd1157/afrcmd1157.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd1157.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd1157.pdf
AIR MOBILITY OPERATIONS SQUADRONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd1164/afrcmd1164.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd1164.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd1164.pdf
717TH INFORMATION OPERATIONS SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd1165/afrcmd1165.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd1165.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd1165.pdf
42ND CYBERSPACE OPERATIONS SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd1166/afrcmd1166.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd1166.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd1166.pdf
